Id,Response
22797,8
22798,8
22799,8
22800,8
22801,8
22802,4
22803,3
22804,1
22805,8
22806,4
22807,4
22808,3
22809,3
22810,4
22811,8
22812,8
22813,8
22814,8
22815,8
22816,1
22817,8
22818,7
22819,7
22820,8
22821,3
22822,3
22823,8
22824,8
22825,3
22826,4
22827,8
22828,8
22829,3
22830,5
22831,3
22832,4
22833,4
22834,2
22835,3
22836,3
22837,8
22838,8
22839,8
22840,1
22841,8
22842,3
22843,8
22844,3
22845,1
22846,3
22847,3
22848,8
22849,4
22850,3
22851,8
22852,8
22853,8
22854,8
22855,8
22856,8
22857,4
22858,8
22859,3
22860,6
22861,3
22862,3
22863,8
22864,8
22865,8
22866,3
22867,4
22868,8
22869,7
22870,4
22871,8
22872,4
22873,8
22874,8
22875,3
22876,2
22877,3
22878,6
22879,8
22880,8
22881,3
22882,4
22883,1
22884,8
22885,8
22886,8
22887,8
22888,7
22889,8
22890,4
22891,3
22892,3
22893,8
22894,3
22895,8
22896,8
22897,8
22898,8
22899,3
22900,3
22901,1
22902,8
22903,8
22904,3
22905,3
22906,3
22907,4
22908,7
22909,8
22910,8
22911,3
22912,8
22913,3
22914,8
22915,8
22916,7
22917,7
22918,8
22919,8
22920,3
22921,8
22922,8
22923,5
22924,8
22925,8
22926,3
22927,4
22928,8
22929,8
22930,8
22931,3
22932,8
22933,8
22934,8
22935,8
22936,3
22937,8
22938,3
22939,1
22940,8
22941,7
22942,1
22943,8
22944,3
22945,8
22946,8
22947,8
22948,8
22949,8
22950,7
22951,4
22952,3
22953,8
22954,8
22955,8
22956,7
22957,8
22958,8
22959,8
22960,3
22961,8
22962,8
22963,8
22964,3
22965,8
22966,8
22967,4
22968,6
22969,1
22970,3
22971,8
22972,8
22973,8
22974,8
22975,8
22976,3
22977,3
22978,3
22979,2
22980,3
22981,3
22982,3
22983,8
22984,3
22985,8
22986,1
22987,8
22988,2
22989,8
22990,4
22991,3
22992,8
22993,8
22994,8
22995,8
22996,8
22997,6
22998,8
22999,8
23000,8
23001,3
23002,1
23003,8
23004,4
23005,8
23006,2
23007,7
23008,2
23009,8
23010,8
23011,4
23012,3
23013,8
23014,7
23015,3
23016,8
23017,3
23018,8
23019,3
23020,7
23021,3
23022,3
23023,8
23024,3
23025,3
23026,7
23027,8
23028,2
23029,8
23030,1
23031,3
23032,8
23033,8
23034,8
23035,8
23036,8
23037,2
23038,8
23039,7
23040,3
23041,4
23042,1
23043,3
23044,8
23045,7
23046,3
23047,4
23048,3
23049,7
23050,2
23051,8
23052,1
23053,3
23054,8
23055,3
23056,3
23057,8
23058,8
23059,2
23060,8
23061,3
23062,8
23063,3
23064,4
23065,8
23066,8
23067,4
23068,8
23069,7
23070,8
23071,3
23072,8
23073,3
23074,4
23075,8
23076,8
23077,4
23078,8
23079,4
23080,7
23081,8
23082,3
23083,2
23084,3
23085,8
23086,8
23087,2
23088,1
23089,8
23090,8
23091,3
23092,8
23093,8
23094,8
23095,4
23096,3
23097,8
23098,4
23099,3
23100,8
23101,7
23102,8
23103,3
23104,8
23105,1
23106,8
23107,8
23108,8
23109,8
23110,3
23111,3
23112,8
23113,8
23114,1
23115,8
23116,8
23117,8
23118,1
23119,8
23120,8
23121,3
23122,4
23123,4
23124,3
23125,8
23126,2
23127,8
23128,3
23129,3
23130,8
23131,8
23132,3
23133,1
23134,3
23135,3
23136,8
23137,4
23138,1
23139,8
23140,7
23141,8
23142,4
23143,8
23144,1
23145,8
23146,4
23147,3
23148,3
23149,3
23150,7
23151,4
23152,3
23153,3
23154,3
23155,1
23156,8
23157,8
23158,8
23159,8
23160,8
23161,4
23162,1
23163,8
23164,3
23165,8
23166,4
23167,8
23168,1
23169,3
23170,1
23171,8
23172,7
23173,3
23174,1
23175,8
23176,8
23177,7
23178,3
23179,8
23180,8
23181,1
23182,4
23183,3
23184,3
23185,8
23186,8
23187,4
23188,8
23189,8
23190,3
23191,3
23192,4
23193,3
23194,8
23195,7
23196,3
23197,8
23198,8
23199,8
23200,3
23201,7
23202,3
23203,8
23204,3
23205,8
23206,8
23207,3
23208,7
23209,8
23210,4
23211,8
23212,8
23213,4
23214,6
23215,6
23216,2
23217,3
23218,1
23219,1
23220,8
23221,4
23222,3
23223,8
23224,3
23225,8
23226,3
23227,6
23228,3
23229,5
23230,7
23231,8
23232,3
23233,8
23234,8
23235,8
23236,1
23237,8
23238,3
23239,8
23240,4
23241,3
23242,7
23243,8
23244,7
23245,8
23246,8
23247,8
23248,4
23249,8
23250,3
23251,8
23252,5
23253,8
23254,1
23255,8
23256,8
23257,1
23258,7
23259,2
23260,8
23261,7
23262,8
23263,3
23264,8
23265,8
23266,1
23267,8
23268,8
23269,4
23270,4
23271,1
23272,8
23273,8
23274,8
23275,8
23276,4
23277,3
23278,8
23279,8
23280,7
23281,7
23282,8
23283,1
23284,4
23285,3
23286,3
23287,8
23288,3
23289,2
23290,8
23291,4
23292,8
23293,3
23294,4
23295,8
23296,2
23297,8
23298,3
23299,8
23300,8
23301,3
23302,1
23303,3
23304,8
23305,8
23306,4
23307,8
23308,3
23309,1
23310,4
23311,4
23312,3
23313,8
23314,8
23315,8
23316,8
23317,8
23318,3
23319,8
23320,8
23321,4
23322,4
23323,8
23324,8
23325,1
23326,8
23327,8
23328,1
23329,8
23330,8
23331,8
23332,3
23333,1
23334,7
23335,3
23336,8
23337,3
23338,8
23339,4
23340,3
23341,8
23342,3
23343,3
23344,2
23345,3
23346,2
23347,8
23348,3
23349,8
23350,4
23351,7
23352,3
23353,1
23354,7
23355,8
23356,8
23357,8
23358,1
23359,6
23360,3
23361,3
23362,8
23363,4
23364,8
23365,8
23366,8
23367,3
23368,8
23369,8
23370,7
23371,8
23372,8
23373,1
23374,3
23375,1
23376,8
23377,8
23378,3
23379,3
23380,4
23381,8
23382,8
23383,8
23384,8
23385,8
23386,8
23387,8
23388,3
23389,8
23390,3
23391,8
23392,2
23393,8
23394,4
23395,3
23396,8
23397,8
23398,1
23399,1
23400,3
23401,2
23402,1
23403,8
23404,8
23405,4
23406,3
23407,8
23408,8
23409,3
23410,8
23411,8
23412,8
23413,1
23414,8
23415,8
23416,4
23417,2
23418,1
23419,8
23420,3
23421,8
23422,8
23423,8
23424,8
23425,8
23426,8
23427,8
23428,3
23429,3
23430,3
23431,8
23432,8
23433,1
23434,4
23435,8
23436,2
23437,3
23438,8
23439,8
23440,6
23441,7
23442,1
23443,8
23444,4
23445,8
23446,4
23447,7
23448,1
23449,8
23450,8
23451,8
23452,8
23453,4
23454,1
23455,4
23456,3
23457,3
23458,8
23459,8
23460,3
23461,8
23462,3
23463,3
23464,1
23465,5
23466,2
23467,3
23468,3
23469,2
23470,8
23471,1
23472,7
23473,3
23474,3
23475,3
23476,4
23477,1
23478,8
23479,6
23480,8
23481,3
23482,8
23483,3
23484,7
23485,8
23486,3
23487,4
23488,8
23489,1
23490,8
23491,8
23492,1
23493,7
23494,8
23495,3
23496,3
23497,4
23498,1
23499,8
23500,3
23501,8
23502,4
23503,3
23504,8
23505,1
23506,3
23507,8
23508,1
23509,3
23510,4
23511,1
23512,3
23513,3
23514,8
23515,3
23516,8
23517,3
23518,8
23519,8
23520,8
23521,8
23522,8
23523,4
23524,1
23525,5
23526,6
23527,3
23528,8
23529,8
23530,8
23531,8
23532,5
23533,8
23534,8
23535,3
23536,3
23537,6
23538,4
23539,8
23540,8
23541,8
23542,8
23543,8
23544,4
23545,3
23546,1
23547,8
23548,8
23549,6
23550,8
23551,3
23552,8
23553,1
23554,8
23555,4
23556,8
23557,8
23558,3
23559,3
23560,1
23561,3
23562,3
23563,7
23564,8
23565,3
23566,3
23567,8
23568,3
23569,3
23570,8
23571,2
23572,7
23573,8
23574,8
23575,8
23576,8
23577,2
23578,3
23579,3
23580,3
23581,7
23582,3
23583,8
23584,8
23585,7
23586,7
23587,3
23588,8
23589,3
23590,8
23591,8
23592,8
23593,8
23594,7
23595,8
23596,5
23597,3
23598,3
23599,8
23600,4
23601,1
23602,8
23603,8
23604,8
23605,8
23606,3
23607,7
23608,8
23609,8
23610,7
23611,3
23612,8
23613,8
23614,8
23615,2
23616,2
23617,4
23618,1
23619,3
23620,8
23621,1
23622,3
23623,3
23624,8
23625,3
23626,8
23627,8
23628,8
23629,8
23630,8
23631,4
23632,3
23633,8
23634,3
23635,7
23636,1
23637,8
23638,3
23639,8
23640,1
23641,8
23642,1
23643,5
23644,8
23645,4
23646,3
23647,7
23648,3
23649,8
23650,8
23651,4
23652,1
23653,5
23654,8
23655,7
23656,1
23657,3
23658,8
23659,8
23660,8
23661,8
23662,8
23663,8
23664,3
23665,7
23666,8
23667,8
23668,8
23669,3
23670,2
23671,6
23672,5
23673,8
23674,4
23675,3
23676,8
23677,8
23678,3
23679,8
23680,1
23681,6
23682,8
23683,6
23684,3
23685,4
23686,8
23687,8
23688,3
23689,8
23690,8
23691,8
23692,1
23693,4
23694,8
23695,4
23696,8
23697,3
23698,8
23699,4
23700,8
23701,8
23702,4
23703,8
23704,8
23705,8
23706,7
23707,3
23708,8
23709,4
23710,3
23711,1
23712,8
23713,3
23714,1
23715,3
23716,8
23717,3
23718,3
23719,8
23720,4
23721,3
23722,8
23723,8
23724,8
23725,4
23726,3
23727,3
23728,8
23729,5
23730,3
23731,3
23732,8
23733,3
23734,8
23735,8
23736,8
23737,8
23738,4
23739,3
23740,3
23741,3
23742,8
23743,8
23744,7
23745,2
23746,8
23747,8
23748,3
23749,2
23750,7
23751,8
23752,8
23753,3
23754,8
23755,8
23756,4
23757,8
23758,8
23759,8
23760,3
23761,5
23762,8
23763,3
23764,3
23765,8
23766,3
23767,3
23768,8
23769,3
23770,7
23771,4
23772,8
23773,2
23774,8
23775,8
23776,2
23777,3
23778,8
23779,3
23780,8
23781,8
23782,3
23783,3
23784,1
23785,8
23786,8
23787,4
23788,8
23789,8
23790,8
23791,4
23792,1
23793,3
23794,8
23795,3
23796,8
23797,4
23798,6
23799,3
23800,2
23801,3
23802,8
23803,3
23804,3
23805,1
23806,8
23807,8
23808,8
23809,8
23810,3
23811,4
23812,7
23813,8
23814,8
23815,8
23816,8
23817,8
23818,8
23819,8
23820,8
23821,8
23822,1
23823,8
23824,8
23825,3
23826,8
23827,8
23828,8
23829,3
23830,7
23831,7
23832,8
23833,8
23834,8
23835,2
23836,3
23837,3
23838,8
23839,4
23840,7
23841,1
23842,3
23843,4
23844,3
23845,8
23846,4
23847,2
23848,4
23849,3
23850,8
23851,8
23852,8
23853,8
23854,8
23855,8
23856,8
23857,8
23858,7
23859,3
23860,8
23861,8
23862,3
23863,7
23864,1
23865,8
23866,8
23867,8
23868,1
23869,1
23870,8
23871,7
23872,8
23873,3
23874,4
23875,8
23876,3
23877,3
23878,8
23879,8
23880,8
23881,8
23882,3
23883,4
23884,8
23885,2
23886,8
23887,8
23888,8
23889,4
23890,4
23891,4
23892,3
23893,3
23894,8
23895,8
23896,7
23897,7
23898,8
23899,8
23900,8
23901,8
23902,8
23903,3
23904,8
23905,8
23906,8
23907,4
23908,6
23909,3
23910,8
23911,8
23912,8
23913,3
23914,6
23915,8
23916,3
23917,3
23918,8
23919,3
23920,7
23921,2
23922,8
23923,3
23924,8
23925,3
23926,2
23927,8
23928,8
23929,4
23930,8
23931,8
23932,7
23933,3
23934,8
23935,8
23936,4
23937,8
23938,1
23939,8
23940,8
23941,8
23942,5
23943,3
23944,4
23945,8
23946,3
23947,8
23948,8
23949,4
23950,1
23951,3
23952,8
23953,8
23954,8
23955,8
23956,2
23957,7
23958,1
23959,6
23960,4
23961,8
23962,8
23963,8
23964,8
23965,3
23966,3
23967,8
23968,1
23969,4
23970,3
23971,4
23972,4
23973,3
23974,3
23975,1
23976,4
23977,8
23978,3
23979,8
23980,4
23981,7
23982,4
23983,3
23984,7
23985,8
23986,3
23987,3
23988,8
23989,8
23990,8
23991,4
23992,8
23993,8
23994,3
23995,4
23996,2
23997,8
23998,8
23999,8
24000,5
24001,7
24002,3
24003,4
24004,3
24005,7
24006,8
24007,8
24008,4
24009,7
24010,4
24011,1
24012,8
24013,2
24014,8
24015,8
24016,8
24017,3
24018,8
24019,5
24020,3
24021,8
24022,3
24023,4
24024,3
24025,8
24026,8
24027,7
24028,7
24029,4
24030,5
24031,4
24032,7
24033,3
24034,5
24035,8
24036,8
24037,8
24038,8
24039,8
24040,2
24041,1
24042,2
24043,5
24044,8
24045,8
24046,8
24047,8
24048,3
24049,8
24050,8
24051,7
24052,8
24053,8
24054,8
24055,8
24056,1
24057,4
24058,8
24059,4
24060,8
24061,8
24062,3
24063,7
24064,8
24065,3
24066,8
24067,8
24068,8
24069,4
24070,3
24071,1
24072,8
24073,8
24074,4
24075,1
24076,1
24077,3
24078,8
24079,3
24080,8
24081,7
24082,7
24083,8
24084,3
24085,3
24086,4
24087,4
24088,7
24089,8
24090,6
24091,7
24092,8
24093,3
24094,4
24095,3
24096,8
24097,8
24098,2
24099,4
24100,7
24101,3
24102,3
24103,2
24104,4
24105,8
24106,2
24107,1
24108,7
24109,1
24110,8
24111,3
24112,8
24113,7
24114,8
24115,8
24116,8
24117,8
24118,2
24119,1
24120,3
24121,8
24122,7
24123,3
24124,3
24125,1
24126,8
24127,3
24128,8
24129,3
24130,1
24131,3
24132,8
24133,7
24134,1
24135,8
24136,1
24137,5
24138,8
24139,8
24140,8
24141,3
24142,8
24143,1
24144,3
24145,3
24146,3
24147,8
24148,3
24149,8
24150,8
24151,8
24152,4
24153,8
24154,8
24155,3
24156,3
24157,3
24158,4
24159,8
24160,4
24161,8
24162,5
24163,3
24164,4
24165,5
24166,3
24167,8
24168,8
24169,8
24170,3
24171,2
24172,8
24173,3
24174,6
24175,3
24176,8
24177,8
24178,3
24179,7
24180,4
24181,8
24182,8
24183,8
24184,8
24185,8
24186,6
24187,8
24188,7
24189,8
24190,6
24191,7
24192,3
24193,8
24194,3
24195,8
24196,8
24197,8
24198,7
24199,3
24200,8
24201,8
24202,3
24203,8
24204,1
24205,3
24206,3
24207,3
24208,8
24209,8
24210,8
24211,3
24212,3
24213,3
24214,8
24215,8
24216,7
24217,8
24218,8
24219,3
24220,8
24221,8
24222,4
24223,8
24224,1
24225,6
24226,3
24227,2
24228,4
24229,4
24230,3
24231,8
24232,8
24233,8
24234,4
24235,7
24236,8
24237,8
24238,7
24239,8
24240,2
24241,8
24242,8
24243,7
24244,3
24245,3
24246,8
24247,8
24248,3
24249,3
24250,3
24251,8
24252,8
24253,3
24254,1
24255,4
24256,3
24257,8
24258,8
24259,8
24260,4
24261,8
24262,3
24263,8
24264,8
24265,3
24266,4
24267,3
24268,8
24269,8
24270,8
24271,8
24272,4
24273,8
24274,3
24275,8
24276,8
24277,2
24278,8
24279,8
24280,3
24281,7
24282,8
24283,8
24284,8
24285,7
24286,3
24287,8
24288,3
24289,1
24290,1
24291,8
24292,8
24293,8
24294,8
24295,8
24296,1
24297,1
24298,3
24299,4
24300,2
24301,8
24302,8
24303,8
24304,8
24305,8
24306,8
24307,8
24308,8
24309,3
24310,8
24311,3
24312,8
24313,8
24314,8
24315,4
24316,8
24317,8
24318,3
24319,3
24320,2
24321,3
24322,3
24323,4
24324,8
24325,1
24326,3
24327,3
24328,8
24329,7
24330,1
24331,8
24332,8
24333,8
24334,7
24335,5
24336,8
24337,8
24338,8
24339,3
24340,8
24341,4
24342,3
24343,8
24344,3
24345,8
24346,8
24347,7
24348,8
24349,8
24350,8
24351,8
24352,8
24353,8
24354,7
24355,3
24356,3
24357,1
24358,1
24359,3
24360,8
24361,7
24362,7
24363,2
24364,3
24365,7
24366,3
24367,7
24368,8
24369,8
24370,1
24371,4
24372,3
24373,3
24374,3
24375,2
24376,8
24377,3
24378,8
24379,3
24380,3
24381,8
24382,8
24383,8
24384,3
24385,8
24386,3
24387,5
24388,8
24389,3
24390,4
24391,3
24392,8
24393,7
24394,2
24395,8
24396,3
24397,7
24398,8
24399,8
24400,7
24401,8
24402,2
24403,3
24404,3
24405,8
24406,4
24407,8
24408,1
24409,8
24410,3
24411,8
24412,8
24413,3
24414,8
24415,8
24416,3
24417,4
24418,3
24419,7
24420,8
24421,3
24422,8
24423,3
24424,8
24425,8
24426,8
24427,8
24428,3
24429,8
24430,8
24431,6
24432,8
24433,8
24434,8
24435,8
24436,3
24437,2
24438,3
24439,8
24440,8
24441,3
24442,3
24443,8
24444,8
24445,3
24446,3
24447,2
24448,8
24449,8
24450,3
24451,8
24452,3
24453,5
24454,3
24455,3
24456,4
24457,1
24458,3
24459,4
24460,8
24461,8
24462,1
24463,3
24464,8
24465,3
24466,3
24467,1
24468,3
24469,8
24470,8
24471,7
24472,8
24473,3
24474,3
24475,8
24476,8
24477,8
24478,7
24479,1
24480,1
24481,3
24482,8
24483,1
24484,8
24485,3
24486,8
24487,1
24488,7
24489,3
24490,4
24491,8
24492,1
24493,8
24494,2
24495,8
24496,4
24497,1
24498,7
24499,4
24500,8
24501,8
24502,8
24503,4
24504,8
24505,8
24506,4
24507,8
24508,7
24509,8
24510,5
24511,8
24512,3
24513,1
24514,1
24515,3
24516,8
24517,3
24518,2
24519,3
24520,7
24521,3
24522,3
24523,2
24524,3
24525,8
24526,3
24527,8
24528,8
24529,3
24530,3
24531,3
24532,8
24533,3
24534,8
24535,8
24536,1
24537,3
24538,8
24539,8
24540,3
24541,8
24542,8
24543,8
24544,8
24545,3
24546,4
24547,8
24548,3
24549,2
24550,3
24551,8
24552,2
24553,1
24554,8
24555,8
24556,8
24557,3
24558,3
24559,8
24560,8
24561,8
24562,3
24563,8
24564,8
24565,3
24566,3
24567,4
24568,8
24569,8
24570,4
24571,8
24572,3
24573,3
24574,8
24575,8
24576,4
24577,3
24578,3
24579,7
24580,3
24581,6
24582,3
24583,4
24584,8
24585,8
24586,8
24587,8
24588,8
24589,3
24590,8
24591,8
24592,3
24593,4
24594,6
24595,8
24596,8
24597,8
24598,8
24599,7
24600,8
24601,4
24602,8
24603,8
24604,3
24605,8
24606,4
24607,3
24608,8
24609,8
24610,8
24611,4
24612,3
24613,3
24614,3
24615,3
24616,2
24617,3
24618,8
24619,3
24620,3
24621,3
24622,8
24623,3
24624,3
24625,3
24626,3
24627,1
24628,7
24629,3
24630,4
24631,3
24632,4
24633,4
24634,6
24635,8
24636,1
24637,8
24638,8
24639,8
24640,3
24641,3
24642,4
24643,5
24644,3
24645,2
24646,3
24647,7
24648,3
24649,8
24650,3
24651,3
24652,1
24653,8
24654,8
24655,3
24656,8
24657,2
24658,8
24659,8
24660,1
24661,8
24662,8
24663,8
24664,8
24665,8
24666,1
24667,3
24668,4
24669,8
24670,3
24671,8
24672,4
24673,5
24674,3
24675,8
24676,8
24677,5
24678,3
24679,1
24680,6
24681,3
24682,8
24683,8
24684,4
24685,8
24686,8
24687,3
24688,8
24689,8
24690,8
24691,4
24692,8
24693,3
24694,1
24695,3
24696,8
24697,3
24698,8
24699,4
24700,8
24701,3
24702,2
24703,8
24704,3
24705,8
24706,8
24707,3
24708,3
24709,3
24710,3
24711,8
24712,1
24713,3
24714,3
24715,1
24716,8
24717,8
24718,8
24719,3
24720,3
24721,3
24722,3
24723,3
24724,8
24725,8
24726,1
24727,8
24728,8
24729,8
24730,8
24731,1
24732,3
24733,8
24734,3
24735,4
24736,8
24737,8
24738,8
24739,8
24740,8
24741,4
24742,8
24743,3
24744,8
24745,8
24746,8
24747,3
24748,8
24749,7
24750,4
24751,8
24752,8
24753,8
24754,3
24755,8
24756,3
24757,3
24758,8
24759,3
24760,1
24761,8
24762,3
24763,8
24764,8
24765,8
24766,8
24767,8
24768,7
24769,4
24770,7
24771,7
24772,3
24773,8
24774,8
24775,4
24776,7
24777,8
24778,3
24779,8
24780,8
24781,8
24782,8
24783,3
24784,1
24785,8
24786,4
24787,8
24788,4
24789,3
24790,3
24791,8
24792,3
24793,5
24794,3
24795,8
24796,8
24797,8
24798,2
24799,8
24800,3
24801,8
24802,8
24803,3
24804,8
24805,8
24806,8
24807,8
24808,8
24809,8
24810,3
24811,4
24812,7
24813,1
24814,5
24815,3
24816,3
24817,8
24818,1
24819,7
24820,4
24821,2
24822,4
24823,8
24824,7
24825,8
24826,3
24827,3
24828,8
24829,4
24830,3
24831,3
24832,8
24833,8
24834,3
24835,1
24836,3
24837,8
24838,8
24839,3
24840,8
24841,3
24842,3
24843,8
24844,3
24845,3
24846,8
24847,8
24848,8
24849,8
24850,8
24851,8
24852,5
24853,7
24854,8
24855,1
24856,4
24857,8
24858,1
24859,8
24860,1
24861,1
24862,3
24863,8
24864,2
24865,8
24866,8
24867,8
24868,3
24869,8
24870,3
24871,3
24872,3
24873,4
24874,2
24875,8
24876,3
24877,3
24878,8
24879,7
24880,8
24881,8
24882,8
24883,1
24884,8
24885,3
24886,3
24887,4
24888,8
24889,3
24890,8
24891,2
24892,4
24893,7
24894,8
24895,8
24896,4
24897,8
24898,8
24899,3
24900,8
24901,3
24902,3
24903,3
24904,3
24905,3
24906,8
24907,1
24908,8
24909,8
24910,8
24911,8
24912,3
24913,1
24914,8
24915,5
24916,8
24917,8
24918,8
24919,3
24920,4
24921,8
24922,3
24923,8
24924,1
24925,8
24926,8
24927,4
24928,3
24929,3
24930,8
24931,8
24932,3
24933,8
24934,4
24935,2
24936,8
24937,3
24938,8
24939,3
24940,3
24941,8
24942,3
24943,7
24944,4
24945,4
24946,8
24947,3
24948,8
24949,4
24950,8
24951,8
24952,3
24953,3
24954,3
24955,8
24956,8
24957,8
24958,3
24959,8
24960,4
24961,3
24962,3
24963,3
24964,8
24965,8
24966,8
24967,3
24968,1
24969,8
24970,8
24971,1
24972,1
24973,3
24974,3
24975,8
24976,8
24977,3
24978,8
24979,8
24980,3
24981,1
24982,7
24983,1
24984,8
24985,3
24986,3
24987,3
24988,2
24989,8
24990,8
24991,3
24992,1
24993,8
24994,8
24995,3
24996,7
24997,8
24998,7
24999,3
25000,8
25001,3
25002,8
25003,8
25004,8
25005,8
25006,7
25007,3
25008,3
25009,3
25010,3
25011,8
25012,4
25013,3
25014,8
25015,2
25016,3
25017,8
25018,8
25019,4
25020,8
25021,8
25022,8
25023,3
25024,3
25025,3
25026,8
25027,3
25028,3
25029,3
25030,3
25031,4
25032,8
25033,3
25034,3
25035,1
25036,4
25037,8
25038,8
25039,8
25040,8
25041,2
25042,1
25043,8
25044,8
25045,8
25046,3
25047,8
25048,7
25049,8
25050,8
25051,3
25052,4
25053,8
25054,8
25055,1
25056,1
25057,4
25058,3
25059,7
25060,8
25061,3
25062,7
25063,8
25064,3
25065,1
25066,1
25067,7
25068,8
25069,4
25070,8
25071,4
25072,3
25073,8
25074,3
25075,8
25076,8
25077,2
25078,2
25079,8
25080,4
25081,4
25082,3
25083,3
25084,8
25085,8
25086,7
25087,1
25088,8
25089,8
25090,8
25091,8
25092,3
25093,3
25094,8
25095,1
25096,3
25097,3
25098,2
25099,8
25100,7
25101,3
25102,8
25103,8
25104,7
25105,5
25106,3
25107,7
25108,8
25109,3
25110,3
25111,3
25112,3
25113,6
25114,4
25115,3
25116,8
25117,7
25118,1
25119,2
25120,8
25121,3
25122,8
25123,8
25124,1
25125,1
25126,3
25127,4
25128,4
25129,3
25130,7
25131,7
25132,8
25133,3
25134,4
25135,8
25136,3
25137,8
25138,8
25139,8
25140,3
25141,3
25142,3
25143,1
25144,3
25145,1
25146,8
25147,7
25148,3
25149,1
25150,1
25151,3
25152,8
25153,8
25154,8
25155,4
25156,3
25157,3
25158,4
25159,8
25160,8
25161,6
25162,8
25163,8
25164,3
25165,8
25166,7
25167,8
25168,3
25169,3
25170,3
25171,8
25172,4
25173,4
25174,8
25175,1
25176,8
25177,8
25178,8
25179,3
25180,3
25181,3
25182,4
25183,7
25184,3
25185,7
25186,8
25187,7
25188,8
25189,8
25190,2
25191,8
25192,8
25193,8
25194,2
25195,8
25196,1
25197,1
25198,8
25199,1
25200,3
25201,4
25202,6
25203,4
25204,8
25205,8
25206,3
25207,3
25208,7
25209,3
25210,8
25211,3
25212,8
25213,7
25214,8
25215,3
25216,8
25217,1
25218,8
25219,8
25220,3
25221,7
25222,8
25223,1
25224,3
25225,3
25226,7
25227,3
25228,8
25229,8
25230,3
25231,4
25232,3
25233,8
25234,4
25235,3
25236,8
25237,3
25238,8
25239,8
25240,4
25241,3
25242,6
25243,1
25244,7
25245,8
25246,8
25247,8
25248,8
25249,3
25250,8
25251,5
25252,7
25253,8
25254,3
25255,3
25256,8
25257,3
25258,3
25259,3
25260,7
25261,4
25262,3
25263,7
25264,1
25265,4
25266,3
25267,3
25268,7
25269,3
25270,4
25271,3
25272,3
25273,5
25274,8
25275,8
25276,3
25277,4
25278,8
25279,8
25280,3
25281,3
25282,8
25283,8
25284,1
25285,4
25286,3
25287,7
25288,8
25289,8
25290,3
25291,8
25292,3
25293,8
25294,3
25295,3
25296,8
25297,8
25298,6
25299,1
25300,8
25301,3
25302,4
25303,3
25304,8
25305,8
25306,3
25307,4
25308,1
25309,8
25310,8
25311,7
25312,1
25313,7
25314,8
25315,3
25316,6
25317,8
25318,8
25319,3
25320,8
25321,3
25322,8
25323,8
25324,8
25325,8
25326,8
25327,8
25328,8
25329,6
25330,8
25331,8
25332,8
25333,8
25334,4
25335,8
25336,3
25337,4
25338,8
25339,8
25340,2
25341,3
25342,3
25343,5
25344,3
25345,3
25346,4
25347,4
25348,7
25349,3
25350,8
25351,4
25352,8
25353,3
25354,3
25355,8
25356,3
25357,3
25358,8
25359,8
25360,8
25361,4
25362,3
25363,1
25364,8
25365,3
25366,3
25367,8
25368,3
25369,3
25370,2
25371,8
25372,2
25373,2
25374,8
25375,8
25376,8
25377,2
25378,5
25379,6
25380,8
25381,3
25382,1
25383,8
25384,7
25385,1
25386,3
25387,7
25388,3
25389,4
25390,8
25391,3
25392,8
25393,8
25394,7
25395,8
25396,3
25397,1
25398,8
25399,3
25400,8
25401,3
25402,3
25403,3
25404,8
25405,8
25406,2
25407,8
25408,4
25409,3
25410,8
25411,3
25412,8
25413,8
25414,2
25415,8
25416,8
25417,8
25418,8
25419,8
25420,3
25421,3
25422,8
25423,8
25424,3
25425,8
25426,3
25427,8
25428,3
25429,8
25430,3
25431,8
25432,3
25433,8
25434,8
25435,2
25436,8
25437,3
25438,8
25439,8
25440,8
25441,3
25442,8
25443,7
25444,8
25445,3
25446,8
25447,8
25448,8
25449,8
25450,3
25451,1
25452,3
25453,8
25454,8
25455,8
25456,8
25457,3
25458,8
25459,4
25460,8
25461,8
25462,8
25463,3
25464,4
25465,1
25466,8
25467,3
25468,8
25469,8
25470,8
25471,3
25472,8
25473,8
25474,8
25475,3
25476,8
25477,3
25478,3
25479,8
25480,4
25481,4
25482,8
25483,8
25484,3
25485,2
25486,3
25487,8
25488,7
25489,7
25490,3
25491,1
25492,3
25493,3
25494,4
25495,3
25496,4
25497,2
25498,8
25499,3
25500,8
25501,8
25502,3
25503,8
25504,3
25505,8
25506,8
25507,8
25508,5
25509,3
25510,8
25511,3
25512,8
25513,8
25514,3
25515,2
25516,8
25517,8
25518,8
25519,2
25520,8
25521,8
25522,3
25523,3
25524,8
25525,3
25526,8
25527,8
25528,3
25529,4
25530,3
25531,1
25532,8
25533,2
25534,1
25535,4
25536,8
25537,8
25538,8
25539,8
25540,3
25541,3
25542,1
25543,3
25544,8
25545,8
25546,1
25547,3
25548,3
25549,1
25550,2
25551,8
25552,8
25553,7
25554,8
25555,7
25556,3
25557,3
25558,4
25559,8
25560,8
25561,3
25562,8
25563,8
25564,3
25565,8
25566,3
25567,8
25568,2
25569,8
25570,8
25571,8
25572,6
25573,1
25574,5
25575,3
25576,8
25577,2
25578,8
25579,8
25580,8
25581,8
25582,8
25583,3
25584,4
25585,3
25586,1
25587,4
25588,8
25589,3
25590,8
25591,1
25592,3
25593,3
25594,3
