Id,Response
22797,8
22798,8
22799,6
22800,6
22801,8
22802,8
22803,6
22804,6
22805,8
22806,1
22807,2
22808,6
22809,1
22810,7
22811,6
22812,8
22813,8
22814,6
22815,5
22816,6
22817,8
22818,8
22819,2
22820,8
22821,6
22822,8
22823,8
22824,8
22825,8
22826,8
22827,8
22828,6
22829,8
22830,1
22831,5
22832,8
22833,8
22834,1
22835,6
22836,1
22837,8
22838,6
22839,8
22840,8
22841,8
22842,8
22843,8
22844,6
22845,5
22846,6
22847,8
22848,6
22849,2
22850,8
22851,8
22852,7
22853,7
22854,8
22855,8
22856,8
22857,2
22858,6
22859,8
22860,1
22861,6
22862,8
22863,8
22864,8
22865,8
22866,8
22867,8
22868,6
22869,8
22870,8
22871,2
22872,7
22873,8
22874,8
22875,6
22876,1
22877,4
22878,8
22879,8
22880,2
22881,2
22882,1
22883,6
22884,8
22885,6
22886,8
22887,1
22888,8
22889,8
22890,8
22891,1
22892,2
22893,8
22894,6
22895,8
22896,8
22897,1
22898,6
22899,6
22900,8
22901,6
22902,8
22903,6
22904,1
22905,1
22906,2
22907,8
22908,6
22909,8
22910,8
22911,7
22912,8
22913,8
22914,6
22915,6
22916,8
22917,6
22918,8
22919,8
22920,7
22921,8
22922,6
22923,8
22924,6
22925,7
22926,8
22927,8
22928,8
22929,8
22930,8
22931,1
22932,6
22933,8
22934,6
22935,8
22936,1
22937,8
22938,7
22939,7
22940,8
22941,5
22942,8
22943,7
22944,3
22945,8
22946,8
22947,2
22948,6
22949,6
22950,1
22951,6
22952,6
22953,7
22954,2
22955,8
22956,6
22957,3
22958,8
22959,7
22960,1
22961,8
22962,8
22963,8
22964,2
22965,8
22966,2
22967,6
22968,8
22969,7
22970,6
22971,1
22972,8
22973,8
22974,8
22975,6
22976,6
22977,6
22978,8
22979,2
22980,4
22981,2
22982,8
22983,8
22984,8
22985,8
22986,2
22987,6
22988,2
22989,6
22990,8
22991,1
22992,8
22993,6
22994,2
22995,8
22996,8
22997,8
22998,4
22999,8
23000,8
23001,7
23002,1
23003,8
23004,6
23005,7
23006,6
23007,8
23008,8
23009,7
23010,6
23011,5
23012,6
23013,8
23014,7
23015,8
23016,8
23017,1
23018,6
23019,6
23020,2
23021,6
23022,5
23023,8
23024,2
23025,6
23026,5
23027,8
23028,1
23029,6
23030,6
23031,7
23032,2
23033,8
23034,8
23035,2
23036,7
23037,6
23038,5
23039,6
23040,8
23041,6
23042,8
23043,7
23044,8
23045,6
23046,2
23047,7
23048,8
23049,1
23050,6
23051,8
23052,2
23053,7
23054,8
23055,5
23056,8
23057,8
23058,7
23059,5
23060,1
23061,1
23062,6
23063,8
23064,1
23065,7
23066,8
23067,1
23068,8
23069,5
23070,8
23071,3
23072,6
23073,5
23074,2
23075,7
23076,8
23077,6
23078,2
23079,1
23080,7
23081,6
23082,8
23083,6
23084,1
23085,8
23086,6
23087,6
23088,8
23089,8
23090,8
23091,8
23092,8
23093,8
23094,8
23095,8
23096,8
23097,7
23098,5
23099,6
23100,6
23101,8
23102,8
23103,6
23104,8
23105,5
23106,6
23107,8
23108,8
23109,6
23110,8
23111,5
23112,8
23113,8
23114,1
23115,8
23116,6
23117,8
23118,6
23119,6
23120,8
23121,8
23122,8
23123,6
23124,1
23125,8
23126,2
23127,8
23128,6
23129,7
23130,8
23131,8
23132,6
23133,1
23134,6
23135,5
23136,8
23137,8
23138,6
23139,7
23140,1
23141,8
23142,1
23143,1
23144,8
23145,6
23146,1
23147,6
23148,2
23149,8
23150,8
23151,8
23152,8
23153,6
23154,1
23155,7
23156,6
23157,3
23158,8
23159,7
23160,8
23161,8
23162,1
23163,8
23164,8
23165,6
23166,5
23167,8
23168,2
23169,6
23170,1
23171,8
23172,8
23173,1
23174,8
23175,8
23176,5
23177,5
23178,8
23179,8
23180,8
23181,6
23182,2
23183,1
23184,2
23185,7
23186,8
23187,1
23188,8
23189,5
23190,6
23191,6
23192,8
23193,7
23194,8
23195,8
23196,8
23197,8
23198,6
23199,8
23200,8
23201,8
23202,6
23203,8
23204,8
23205,5
23206,8
23207,8
23208,8
23209,6
23210,8
23211,8
23212,8
23213,8
23214,6
23215,2
23216,1
23217,2
23218,4
23219,5
23220,5
23221,5
23222,7
23223,7
23224,1
23225,8
23226,8
23227,5
23228,8
23229,6
23230,8
23231,8
23232,4
23233,6
23234,2
23235,8
23236,6
23237,8
23238,5
23239,8
23240,6
23241,8
23242,8
23243,8
23244,1
23245,8
23246,8
23247,6
23248,2
23249,8
23250,6
23251,1
23252,6
23253,8
23254,6
23255,6
23256,6
23257,8
23258,6
23259,2
23260,2
23261,8
23262,8
23263,5
23264,8
23265,8
23266,1
23267,1
23268,8
23269,7
23270,8
23271,6
23272,8
23273,6
23274,8
23275,8
23276,6
23277,8
23278,8
23279,6
23280,7
23281,2
23282,8
23283,1
23284,6
23285,6
23286,7
23287,8
23288,8
23289,6
23290,8
23291,8
23292,8
23293,8
23294,1
23295,8
23296,6
23297,8
23298,8
23299,8
23300,8
23301,6
23302,1
23303,8
23304,8
23305,8
23306,7
23307,8
23308,8
23309,7
23310,8
23311,7
23312,1
23313,8
23314,8
23315,6
23316,7
23317,5
23318,8
23319,8
23320,8
23321,8
23322,8
23323,8
23324,5
23325,8
23326,8
23327,1
23328,6
23329,8
23330,8
23331,6
23332,7
23333,6
23334,2
23335,5
23336,8
23337,6
23338,8
23339,8
23340,6
23341,2
23342,6
23343,6
23344,5
23345,8
23346,2
23347,2
23348,1
23349,8
23350,8
23351,8
23352,2
23353,8
23354,2
23355,1
23356,8
23357,8
23358,6
23359,6
23360,7
23361,8
23362,8
23363,7
23364,8
23365,8
23366,6
23367,8
23368,8
23369,8
23370,1
23371,2
23372,7
23373,6
23374,8
23375,8
23376,8
23377,8
23378,6
23379,6
23380,8
23381,8
23382,8
23383,8
23384,6
23385,8
23386,6
23387,8
23388,6
23389,6
23390,1
23391,8
23392,3
23393,8
23394,6
23395,7
23396,8
23397,8
23398,6
23399,5
23400,8
23401,6
23402,7
23403,4
23404,8
23405,8
23406,6
23407,8
23408,7
23409,6
23410,2
23411,6
23412,7
23413,8
23414,8
23415,8
23416,2
23417,8
23418,1
23419,1
23420,8
23421,8
23422,6
23423,8
23424,8
23425,8
23426,8
23427,8
23428,7
23429,8
23430,1
23431,6
23432,8
23433,2
23434,8
23435,8
23436,2
23437,2
23438,8
23439,8
23440,8
23441,1
23442,2
23443,8
23444,8
23445,8
23446,5
23447,1
23448,8
23449,8
23450,8
23451,8
23452,8
23453,6
23454,8
23455,4
23456,1
23457,5
23458,7
23459,8
23460,8
23461,6
23462,6
23463,6
23464,8
23465,2
23466,7
23467,8
23468,6
23469,8
23470,8
23471,8
23472,6
23473,1
23474,2
23475,5
23476,8
23477,6
23478,8
23479,8
23480,5
23481,8
23482,6
23483,1
23484,7
23485,8
23486,4
23487,2
23488,8
23489,1
23490,8
23491,6
23492,7
23493,6
23494,8
23495,6
23496,8
23497,2
23498,1
23499,8
23500,6
23501,8
23502,8
23503,8
23504,8
23505,1
23506,6
23507,8
23508,1
23509,8
23510,5
23511,1
23512,6
23513,8
23514,7
23515,7
23516,8
23517,1
23518,8
23519,8
23520,6
23521,8
23522,6
23523,2
23524,8
23525,8
23526,6
23527,6
23528,6
23529,8
23530,6
23531,2
23532,6
23533,6
23534,8
23535,6
23536,8
23537,7
23538,6
23539,6
23540,8
23541,8
23542,8
23543,8
23544,6
23545,5
23546,8
23547,2
23548,2
23549,7
23550,8
23551,6
23552,2
23553,1
23554,1
23555,8
23556,6
23557,2
23558,8
23559,1
23560,7
23561,8
23562,6
23563,6
23564,7
23565,2
23566,8
23567,8
23568,2
23569,1
23570,8
23571,6
23572,6
23573,8
23574,7
23575,1
23576,1
23577,6
23578,8
23579,8
23580,8
23581,8
23582,2
23583,7
23584,7
23585,8
23586,2
23587,2
23588,8
23589,8
23590,6
23591,8
23592,6
23593,7
23594,5
23595,6
23596,6
23597,1
23598,5
23599,8
23600,8
23601,1
23602,6
23603,8
23604,6
23605,6
23606,1
23607,6
23608,1
23609,8
23610,2
23611,6
23612,8
23613,6
23614,1
23615,6
23616,6
23617,8
23618,1
23619,1
23620,5
23621,2
23622,7
23623,8
23624,7
23625,1
23626,6
23627,6
23628,8
23629,6
23630,8
23631,7
23632,7
23633,8
23634,1
23635,5
23636,6
23637,8
23638,2
23639,8
23640,1
23641,8
23642,2
23643,2
23644,8
23645,5
23646,8
23647,8
23648,1
23649,6
23650,8
23651,6
23652,6
23653,2
23654,8
23655,6
23656,5
23657,8
23658,8
23659,7
23660,8
23661,1
23662,5
23663,8
23664,1
23665,7
23666,8
23667,8
23668,8
23669,5
23670,6
23671,8
23672,6
23673,7
23674,6
23675,6
23676,8
23677,6
23678,2
23679,8
23680,6
23681,8
23682,8
23683,8
23684,8
23685,6
23686,8
23687,5
23688,6
23689,8
23690,2
23691,1
23692,1
23693,7
23694,6
23695,6
23696,7
23697,2
23698,6
23699,1
23700,8
23701,8
23702,6
23703,8
23704,8
23705,2
23706,6
23707,6
23708,8
23709,1
23710,1
23711,6
23712,6
23713,8
23714,5
23715,7
23716,5
23717,1
23718,8
23719,2
23720,6
23721,5
23722,8
23723,5
23724,8
23725,6
23726,1
23727,1
23728,8
23729,7
23730,1
23731,6
23732,8
23733,7
23734,6
23735,8
23736,1
23737,8
23738,7
23739,1
23740,6
23741,4
23742,8
23743,8
23744,6
23745,1
23746,8
23747,6
23748,6
23749,6
23750,6
23751,8
23752,8
23753,8
23754,8
23755,8
23756,1
23757,8
23758,8
23759,8
23760,1
23761,6
23762,7
23763,8
23764,2
23765,7
23766,8
23767,6
23768,8
23769,6
23770,6
23771,6
23772,8
23773,1
23774,8
23775,6
23776,2
23777,1
23778,8
23779,6
23780,8
23781,8
23782,6
23783,1
23784,8
23785,6
23786,7
23787,1
23788,8
23789,6
23790,6
23791,8
23792,6
23793,6
23794,2
23795,6
23796,8
23797,8
23798,5
23799,6
23800,8
23801,1
23802,8
23803,8
23804,1
23805,6
23806,8
23807,8
23808,8
23809,8
23810,6
23811,8
23812,7
23813,8
23814,8
23815,8
23816,8
23817,6
23818,6
23819,8
23820,6
23821,6
23822,2
23823,8
23824,1
23825,6
23826,8
23827,7
23828,8
23829,5
23830,8
23831,2
23832,8
23833,8
23834,7
23835,6
23836,2
23837,1
23838,6
23839,2
23840,1
23841,1
23842,2
23843,6
23844,1
23845,7
23846,8
23847,1
23848,8
23849,6
23850,8
23851,6
23852,8
23853,8
23854,7
23855,8
23856,8
23857,6
23858,7
23859,6
23860,6
23861,8
23862,6
23863,8
23864,8
23865,6
23866,6
23867,8
23868,1
23869,8
23870,8
23871,1
23872,8
23873,1
23874,1
23875,5
23876,2
23877,6
23878,6
23879,6
23880,2
23881,8
23882,1
23883,1
23884,8
23885,6
23886,8
23887,8
23888,8
23889,8
23890,5
23891,1
23892,6
23893,1
23894,8
23895,6
23896,7
23897,8
23898,8
23899,8
23900,8
23901,4
23902,6
23903,6
23904,8
23905,6
23906,8
23907,6
23908,1
23909,8
23910,8
23911,6
23912,8
23913,7
23914,1
23915,8
23916,4
23917,2
23918,8
23919,7
23920,8
23921,6
23922,5
23923,6
23924,8
23925,6
23926,1
23927,7
23928,8
23929,8
23930,8
23931,8
23932,1
23933,1
23934,8
23935,8
23936,6
23937,8
23938,8
23939,8
23940,8
23941,8
23942,2
23943,8
23944,6
23945,8
23946,8
23947,8
23948,8
23949,1
23950,8
23951,8
23952,1
23953,5
23954,8
23955,6
23956,7
23957,1
23958,6
23959,6
23960,1
23961,8
23962,6
23963,8
23964,8
23965,7
23966,1
23967,8
23968,8
23969,6
23970,8
23971,1
23972,2
23973,6
23974,3
23975,8
23976,6
23977,6
23978,4
23979,8
23980,8
23981,6
23982,8
23983,7
23984,1
23985,7
23986,2
23987,1
23988,8
23989,8
23990,8
23991,2
23992,5
23993,1
23994,7
23995,6
23996,8
23997,6
23998,6
23999,8
24000,1
24001,6
24002,1
24003,6
24004,2
24005,6
24006,7
24007,8
24008,6
24009,6
24010,6
24011,2
24012,8
24013,5
24014,8
24015,6
24016,8
24017,6
24018,6
24019,8
24020,6
24021,8
24022,8
24023,6
24024,6
24025,8
24026,8
24027,1
24028,1
24029,7
24030,8
24031,8
24032,2
24033,6
24034,8
24035,8
24036,6
24037,8
24038,8
24039,8
24040,8
24041,1
24042,7
24043,2
24044,6
24045,5
24046,8
24047,8
24048,6
24049,8
24050,8
24051,6
24052,8
24053,8
24054,8
24055,8
24056,8
24057,6
24058,8
24059,6
24060,8
24061,6
24062,6
24063,6
24064,8
24065,6
24066,8
24067,8
24068,1
24069,8
24070,8
24071,1
24072,8
24073,8
24074,6
24075,8
24076,8
24077,6
24078,6
24079,2
24080,8
24081,8
24082,2
24083,1
24084,8
24085,6
24086,8
24087,8
24088,6
24089,8
24090,6
24091,1
24092,8
24093,2
24094,6
24095,8
24096,8
24097,5
24098,8
24099,6
24100,6
24101,1
24102,1
24103,6
24104,6
24105,8
24106,5
24107,6
24108,6
24109,2
24110,8
24111,2
24112,8
24113,7
24114,8
24115,8
24116,8
24117,6
24118,8
24119,6
24120,6
24121,1
24122,5
24123,6
24124,7
24125,1
24126,6
24127,7
24128,8
24129,8
24130,8
24131,6
24132,8
24133,8
24134,8
24135,7
24136,6
24137,1
24138,5
24139,8
24140,8
24141,2
24142,8
24143,5
24144,6
24145,8
24146,8
24147,8
24148,1
24149,8
24150,6
24151,8
24152,6
24153,7
24154,7
24155,1
24156,8
24157,2
24158,6
24159,1
24160,6
24161,8
24162,8
24163,8
24164,1
24165,6
24166,2
24167,8
24168,8
24169,6
24170,1
24171,8
24172,8
24173,8
24174,6
24175,8
24176,2
24177,6
24178,8
24179,2
24180,8
24181,6
24182,8
24183,6
24184,8
24185,8
24186,6
24187,8
24188,5
24189,7
24190,1
24191,6
24192,6
24193,8
24194,6
24195,5
24196,8
24197,8
24198,2
24199,7
24200,8
24201,6
24202,6
24203,8
24204,2
24205,2
24206,3
24207,5
24208,8
24209,4
24210,8
24211,1
24212,8
24213,8
24214,2
24215,8
24216,1
24217,6
24218,8
24219,8
24220,8
24221,5
24222,8
24223,5
24224,6
24225,8
24226,2
24227,8
24228,1
24229,4
24230,8
24231,8
24232,6
24233,8
24234,1
24235,8
24236,6
24237,8
24238,1
24239,8
24240,6
24241,8
24242,7
24243,8
24244,8
24245,8
24246,8
24247,8
24248,7
24249,5
24250,2
24251,8
24252,8
24253,5
24254,8
24255,6
24256,7
24257,8
24258,2
24259,8
24260,8
24261,8
24262,6
24263,8
24264,8
24265,2
24266,1
24267,2
24268,4
24269,6
24270,6
24271,6
24272,6
24273,8
24274,1
24275,1
24276,8
24277,4
24278,5
24279,8
24280,6
24281,5
24282,8
24283,6
24284,6
24285,8
24286,7
24287,8
24288,6
24289,2
24290,8
24291,6
24292,8
24293,8
24294,8
24295,8
24296,2
24297,6
24298,8
24299,6
24300,7
24301,2
24302,8
24303,8
24304,8
24305,8
24306,6
24307,2
24308,5
24309,2
24310,8
24311,8
24312,8
24313,8
24314,8
24315,5
24316,1
24317,8
24318,8
24319,8
24320,2
24321,6
24322,1
24323,8
24324,6
24325,5
24326,2
24327,8
24328,8
24329,7
24330,2
24331,8
24332,8
24333,7
24334,6
24335,6
24336,8
24337,7
24338,1
24339,6
24340,2
24341,6
24342,6
24343,8
24344,6
24345,8
24346,7
24347,6
24348,6
24349,6
24350,6
24351,8
24352,8
24353,8
24354,1
24355,6
24356,8
24357,6
24358,2
24359,1
24360,8
24361,7
24362,8
24363,2
24364,1
24365,8
24366,5
24367,2
24368,8
24369,8
24370,6
24371,6
24372,6
24373,5
24374,5
24375,1
24376,2
24377,8
24378,8
24379,8
24380,8
24381,8
24382,8
24383,2
24384,1
24385,6
24386,5
24387,7
24388,2
24389,8
24390,3
24391,7
24392,6
24393,5
24394,8
24395,6
24396,6
24397,1
24398,8
24399,8
24400,6
24401,8
24402,1
24403,7
24404,6
24405,7
24406,7
24407,5
24408,2
24409,8
24410,7
24411,8
24412,8
24413,6
24414,8
24415,2
24416,2
24417,6
24418,8
24419,6
24420,8
24421,8
24422,6
24423,2
24424,8
24425,8
24426,8
24427,5
24428,8
24429,8
24430,8
24431,6
24432,6
24433,8
24434,8
24435,8
24436,8
24437,8
24438,6
24439,2
24440,6
24441,6
24442,7
24443,1
24444,8
24445,2
24446,6
24447,8
24448,8
24449,8
24450,3
24451,8
24452,1
24453,6
24454,2
24455,8
24456,7
24457,5
24458,2
24459,7
24460,8
24461,8
24462,1
24463,6
24464,8
24465,1
24466,7
24467,5
24468,2
24469,8
24470,6
24471,1
24472,5
24473,2
24474,6
24475,5
24476,6
24477,8
24478,8
24479,2
24480,2
24481,8
24482,8
24483,1
24484,6
24485,6
24486,8
24487,5
24488,8
24489,5
24490,8
24491,8
24492,1
24493,8
24494,8
24495,7
24496,7
24497,1
24498,1
24499,8
24500,8
24501,8
24502,6
24503,6
24504,8
24505,8
24506,8
24507,8
24508,7
24509,8
24510,6
24511,8
24512,5
24513,2
24514,8
24515,2
24516,7
24517,6
24518,1
24519,8
24520,6
24521,8
24522,6
24523,8
24524,8
24525,5
24526,5
24527,8
24528,6
24529,3
24530,1
24531,6
24532,7
24533,2
24534,8
24535,7
24536,2
24537,2
24538,8
24539,1
24540,6
24541,5
24542,6
24543,8
24544,8
24545,7
24546,8
24547,8
24548,2
24549,8
24550,1
24551,5
24552,8
24553,1
24554,8
24555,8
24556,8
24557,6
24558,8
24559,6
24560,8
24561,4
24562,6
24563,8
24564,8
24565,6
24566,8
24567,8
24568,8
24569,8
24570,6
24571,1
24572,4
24573,8
24574,6
24575,8
24576,8
24577,8
24578,7
24579,8
24580,6
24581,1
24582,7
24583,1
24584,8
24585,6
24586,7
24587,6
24588,8
24589,5
24590,5
24591,8
24592,8
24593,6
24594,6
24595,5
24596,2
24597,8
24598,8
24599,5
24600,8
24601,2
24602,7
24603,7
24604,1
24605,6
24606,8
24607,2
24608,8
24609,8
24610,8
24611,8
24612,1
24613,7
24614,5
24615,2
24616,1
24617,6
24618,1
24619,8
24620,1
24621,2
24622,4
24623,1
24624,8
24625,5
24626,2
24627,2
24628,6
24629,6
24630,6
24631,2
24632,5
24633,6
24634,8
24635,1
24636,8
24637,6
24638,8
24639,8
24640,2
24641,2
24642,8
24643,6
24644,8
24645,6
24646,2
24647,5
24648,2
24649,6
24650,8
24651,8
24652,2
24653,6
24654,2
24655,5
24656,8
24657,8
24658,5
24659,8
24660,8
24661,8
24662,8
24663,8
24664,2
24665,8
24666,6
24667,6
24668,1
24669,8
24670,8
24671,8
24672,6
24673,8
24674,8
24675,8
24676,1
24677,5
24678,2
24679,1
24680,6
24681,2
24682,7
24683,2
24684,1
24685,8
24686,7
24687,5
24688,5
24689,6
24690,8
24691,2
24692,8
24693,6
24694,2
24695,2
24696,8
24697,6
24698,8
24699,7
24700,8
24701,8
24702,6
24703,8
24704,1
24705,8
24706,8
24707,2
24708,1
24709,1
24710,8
24711,8
24712,8
24713,6
24714,8
24715,1
24716,5
24717,8
24718,8
24719,1
24720,1
24721,6
24722,6
24723,8
24724,8
24725,8
24726,7
24727,8
24728,8
24729,8
24730,8
24731,8
24732,2
24733,2
24734,2
24735,5
24736,2
24737,8
24738,8
24739,8
24740,8
24741,8
24742,8
24743,6
24744,6
24745,1
24746,8
24747,6
24748,7
24749,7
24750,2
24751,8
24752,1
24753,8
24754,6
24755,6
24756,6
24757,6
24758,8
24759,8
24760,8
24761,6
24762,8
24763,8
24764,8
24765,6
24766,8
24767,8
24768,6
24769,8
24770,5
24771,8
24772,8
24773,2
24774,8
24775,6
24776,8
24777,8
24778,8
24779,1
24780,8
24781,7
24782,8
24783,8
24784,2
24785,8
24786,6
24787,1
24788,8
24789,6
24790,8
24791,8
24792,7
24793,2
24794,1
24795,8
24796,8
24797,6
24798,5
24799,8
24800,2
24801,2
24802,6
24803,7
24804,2
24805,8
24806,8
24807,8
24808,8
24809,6
24810,8
24811,6
24812,2
24813,2
24814,8
24815,8
24816,6
24817,8
24818,8
24819,8
24820,8
24821,7
24822,6
24823,6
24824,6
24825,8
24826,8
24827,4
24828,8
24829,8
24830,1
24831,6
24832,5
24833,6
24834,8
24835,7
24836,1
24837,8
24838,1
24839,8
24840,8
24841,2
24842,2
24843,6
24844,8
24845,8
24846,8
24847,8
24848,8
24849,7
24850,6
24851,8
24852,1
24853,8
24854,8
24855,8
24856,8
24857,8
24858,8
24859,8
24860,8
24861,1
24862,2
24863,8
24864,6
24865,8
24866,5
24867,8
24868,2
24869,8
24870,8
24871,7
24872,8
24873,6
24874,2
24875,8
24876,8
24877,8
24878,8
24879,6
24880,8
24881,8
24882,6
24883,2
24884,5
24885,6
24886,6
24887,8
24888,5
24889,6
24890,8
24891,6
24892,8
24893,8
24894,8
24895,8
24896,6
24897,8
24898,8
24899,8
24900,8
24901,1
24902,8
24903,1
24904,8
24905,8
24906,8
24907,1
24908,8
24909,7
24910,6
24911,6
24912,8
24913,6
24914,2
24915,1
24916,8
24917,8
24918,6
24919,6
24920,2
24921,7
24922,7
24923,8
24924,8
24925,8
24926,2
24927,8
24928,6
24929,7
24930,2
24931,8
24932,5
24933,1
24934,1
24935,1
24936,8
24937,6
24938,6
24939,7
24940,8
24941,8
24942,8
24943,7
24944,2
24945,8
24946,2
24947,7
24948,6
24949,6
24950,8
24951,8
24952,6
24953,2
24954,2
24955,8
24956,6
24957,8
24958,4
24959,1
24960,6
24961,1
24962,6
24963,8
24964,8
24965,6
24966,6
24967,7
24968,5
24969,5
24970,1
24971,6
24972,7
24973,7
24974,6
24975,2
24976,8
24977,8
24978,1
24979,8
24980,8
24981,6
24982,1
24983,2
24984,5
24985,8
24986,5
24987,6
24988,7
24989,8
24990,8
24991,1
24992,6
24993,8
24994,6
24995,8
24996,5
24997,8
24998,8
24999,2
25000,2
25001,5
25002,8
25003,8
25004,8
25005,8
25006,2
25007,8
25008,2
25009,8
25010,2
25011,2
25012,5
25013,6
25014,1
25015,8
25016,8
25017,8
25018,8
25019,7
25020,8
25021,8
25022,6
25023,2
25024,8
25025,7
25026,8
25027,8
25028,8
25029,6
25030,8
25031,6
25032,8
25033,8
25034,2
25035,1
25036,6
25037,8
25038,8
25039,8
25040,8
25041,6
25042,8
25043,6
25044,6
25045,8
25046,6
25047,8
25048,6
25049,8
25050,8
25051,7
25052,8
25053,8
25054,7
25055,6
25056,5
25057,2
25058,7
25059,2
25060,2
25061,6
25062,8
25063,7
25064,7
25065,5
25066,7
25067,8
25068,8
25069,6
25070,8
25071,8
25072,2
25073,1
25074,1
25075,8
25076,5
25077,1
25078,8
25079,5
25080,8
25081,7
25082,6
25083,6
25084,8
25085,8
25086,8
25087,1
25088,8
25089,5
25090,8
25091,8
25092,8
25093,8
25094,8
25095,2
25096,8
25097,8
25098,7
25099,8
25100,6
25101,2
25102,7
25103,8
25104,8
25105,1
25106,2
25107,7
25108,8
25109,1
25110,2
25111,6
25112,8
25113,8
25114,1
25115,8
25116,8
25117,6
25118,2
25119,8
25120,6
25121,8
25122,6
25123,7
25124,1
25125,6
25126,7
25127,8
25128,8
25129,8
25130,7
25131,8
25132,2
25133,5
25134,6
25135,6
25136,1
25137,8
25138,8
25139,8
25140,5
25141,2
25142,6
25143,1
25144,6
25145,8
25146,8
25147,8
25148,8
25149,2
25150,6
25151,6
25152,8
25153,6
25154,8
25155,8
25156,7
25157,8
25158,8
25159,8
25160,8
25161,8
25162,8
25163,8
25164,2
25165,8
25166,8
25167,8
25168,7
25169,1
25170,8
25171,8
25172,8
25173,6
25174,8
25175,1
25176,6
25177,8
25178,7
25179,2
25180,8
25181,6
25182,6
25183,6
25184,7
25185,1
25186,8
25187,8
25188,2
25189,5
25190,8
25191,8
25192,8
25193,8
25194,6
25195,8
25196,7
25197,7
25198,8
25199,5
25200,1
25201,8
25202,8
25203,1
25204,8
25205,5
25206,8
25207,2
25208,2
25209,8
25210,8
25211,6
25212,8
25213,6
25214,2
25215,1
25216,7
25217,2
25218,5
25219,6
25220,8
25221,6
25222,8
25223,1
25224,5
25225,7
25226,1
25227,6
25228,8
25229,6
25230,2
25231,8
25232,1
25233,1
25234,6
25235,2
25236,8
25237,1
25238,8
25239,6
25240,8
25241,6
25242,8
25243,6
25244,6
25245,8
25246,8
25247,7
25248,8
25249,2
25250,5
25251,8
25252,2
25253,8
25254,6
25255,8
25256,8
25257,2
25258,8
25259,1
25260,2
25261,5
25262,1
25263,6
25264,8
25265,6
25266,6
25267,8
25268,6
25269,1
25270,8
25271,2
25272,2
25273,1
25274,8
25275,8
25276,8
25277,2
25278,6
25279,8
25280,8
25281,6
25282,8
25283,5
25284,8
25285,8
25286,7
25287,7
25288,8
25289,1
25290,2
25291,8
25292,8
25293,6
25294,8
25295,6
25296,2
25297,8
25298,6
25299,1
25300,8
25301,6
25302,2
25303,6
25304,8
25305,8
25306,7
25307,8
25308,7
25309,6
25310,2
25311,6
25312,2
25313,8
25314,8
25315,6
25316,8
25317,8
25318,8
25319,8
25320,8
25321,8
25322,8
25323,8
25324,8
25325,8
25326,8
25327,6
25328,6
25329,8
25330,8
25331,2
25332,8
25333,8
25334,6
25335,2
25336,6
25337,8
25338,8
25339,8
25340,2
25341,6
25342,7
25343,8
25344,8
25345,7
25346,2
25347,8
25348,6
25349,8
25350,8
25351,8
25352,7
25353,2
25354,8
25355,8
25356,6
25357,8
25358,6
25359,8
25360,8
25361,8
25362,2
25363,1
25364,8
25365,6
25366,1
25367,8
25368,8
25369,2
25370,8
25371,8
25372,2
25373,2
25374,8
25375,6
25376,6
25377,8
25378,8
25379,7
25380,5
25381,5
25382,2
25383,7
25384,1
25385,6
25386,8
25387,6
25388,6
25389,8
25390,8
25391,6
25392,8
25393,6
25394,7
25395,8
25396,8
25397,8
25398,7
25399,6
25400,7
25401,6
25402,8
25403,8
25404,8
25405,8
25406,7
25407,8
25408,8
25409,6
25410,8
25411,1
25412,8
25413,6
25414,8
25415,8
25416,8
25417,2
25418,8
25419,1
25420,7
25421,5
25422,8
25423,8
25424,5
25425,2
25426,8
25427,8
25428,8
25429,6
25430,6
25431,8
25432,7
25433,8
25434,6
25435,1
25436,8
25437,2
25438,7
25439,8
25440,8
25441,2
25442,8
25443,6
25444,8
25445,1
25446,6
25447,5
25448,1
25449,8
25450,8
25451,6
25452,8
25453,8
25454,8
25455,8
25456,2
25457,6
25458,8
25459,6
25460,8
25461,8
25462,8
25463,7
25464,8
25465,5
25466,6
25467,8
25468,8
25469,8
25470,7
25471,7
25472,8
25473,8
25474,6
25475,1
25476,8
25477,1
25478,6
25479,6
25480,2
25481,6
25482,7
25483,6
25484,5
25485,1
25486,2
25487,6
25488,2
25489,1
25490,6
25491,8
25492,8
25493,8
25494,8
25495,6
25496,2
25497,8
25498,8
25499,2
25500,8
25501,6
25502,6
25503,8
25504,7
25505,8
25506,6
25507,8
25508,8
25509,8
25510,1
25511,7
25512,6
25513,2
25514,7
25515,6
25516,8
25517,8
25518,8
25519,6
25520,8
25521,6
25522,8
25523,6
25524,1
25525,7
25526,8
25527,8
25528,6
25529,7
25530,2
25531,8
25532,3
25533,1
25534,2
25535,8
25536,6
25537,8
25538,6
25539,6
25540,6
25541,8
25542,6
25543,2
25544,8
25545,8
25546,2
25547,1
25548,5
25549,6
25550,8
25551,8
25552,8
25553,8
25554,7
25555,6
25556,2
25557,6
25558,6
25559,8
25560,8
25561,1
25562,8
25563,8
25564,6
25565,8
25566,8
25567,8
25568,7
25569,8
25570,8
25571,8
25572,8
25573,6
25574,6
25575,8
25576,8
25577,2
25578,8
25579,1
25580,8
25581,7
25582,6
25583,6
25584,2
25585,2
25586,2
25587,7
25588,8
25589,8
25590,8
25591,1
25592,5
25593,8
25594,6
